claim_id,is_fraud,group_id,name,phone,address,bank_account,hospital,age,gender,occupation,region,marital_status,driving_years,annual_income,accident_type,accident_date,accident_season,accident_time,accident_weather,vehicle_age,vehicle_type,vehicle_value,coverage_type,policy_premium,policy_duration,past_claims_count,past_claims_total,past_fraud_count,medical_expense,vehicle_repair_cost,third_party_injury,third_party_medical,third_party_property_damage,total_claim_amount,deductible,claim_amount,hospital_days,disability_level,police_report,witness_present,photos_provided,repair_invoice,medical_invoice,claim_processing_days,claim_ratio,expense_to_value_ratio,same_day_claim,high_value_ratio,suspicious_time,fraud_indicators
CLAIM00005430,0,,杨涛敏,13837031786,西安市海淀区长江路400号,6216129354271258,第一人民医院,46,男,教育工作者,华中,丧偶,23,105637,火灾,2023-01-14,春,晚高峰,冰雹,2,摩托车,120524,商业险-基本,7513,2,2,13396,0,5364,22684,0,0,528,28576,0,28576,0,0,0,1,1,1,0,47,3.803540529748436,0.2370980053765225,0,0,0,1
CLAIM00007828,0,,孙勇秀英,15962255658,上海市武侯区长江路644号,6216579534029282,第一人民医院,59,男,技术工人,西南,丧偶,41,68791,追尾事故,2023-01-23,春,日间,雪,6,轿车,102608,商业险-全险,6789,1,0,0,0,0,10008,1,9309,7272,26589,500,26089,0,0,0,1,1,1,1,41,3.8428339961702753,0.25913184157180724,0,0,0,1
CLAIM00005691,0,,张敏超,15039651750,成都市鼓楼区建设路278号,6227395267065191,广州中山医院,38,女,医疗工作者,华南,未婚,14,62204,盗窃,2023-04-21,夏,早高峰,晴,4,轿车,322213,商业险-全险,20180,1,0,0,0,6366,11893,0,0,2823,21082,500,20582,2,4,0,0,0,0,0,49,1.0199207135778,0.06542876916822102,0,0,0,2
CLAIM00007879,0,,孙丽,18897682048,深圳市浦东新区建设路656号,6227691760103383,中心医院,47,男,教育工作者,华南,丧偶,24,200355,其他,2023-05-30,夏,日间,晴,0,SUV,234967,交强险,11281,2,2,17344,0,4211,21290,0,0,0,25501,5000,20501,0,0,1,0,1,0,0,48,1.8173034305469373,0.10853013401881967,0,0,0,1
CLAIM00001869,0,,陈静,13988672524,杭州市洪山区解放路902号,6217305656536417,广州中山医院,28,女,自由职业,华中,未婚,5,137817,多 vehicle 事故,2023-10-16,冬,夜间,雪,5,轿车,83587,综合险,1686,2,2,8824,0,6870,12446,1,9474,3575,32365,0,32365,0,0,0,1,1,0,0,34,19.19632265717675,0.3872013590630122,0,0,0,1
CLAIM00008203,0,,王勇明,15936311005,南京市鼓楼区松花江路414号,6217148675071695,宣武医院,43,女,自由职业,西南,已婚,17,150507,自然灾害,2023-08-24,秋,日间,雾,8,轿车,293471,综合险,21568,1,1,9532,0,4224,10208,0,0,6257,20689,0,20689,0,0,1,0,0,0,0,10,0.9592451780415431,0.0704975960145977,0,0,0,1
CLAIM00007487,0,,周娟,18930201041,成都市西湖区中山路142号,6225132175678476,中医院,30,女,服务业,西北,离异,8,70574,其他,2023-03-03,春,早高峰,雪,2,SUV,258413,商业险-全险,13234,2,1,9612,0,2281,38184,0,0,3651,44116,1000,43116,6,0,0,1,0,0,0,17,3.2579718905848574,0.17071896537712886,0,0,0,1
CLAIM00000807,0,,朱军,15875758953,上海市福田区珠江路351号,6227854111142567,湘雅医院,20,男,其他,华南,已婚,1,197625,单 vehicle 事故,2023-02-24,春,夜间,雾,0,摩托车,170210,综合险,5310,3,3,33273,0,5400,3525,0,0,12142,21067,0,21067,0,0,0,1,0,0,0,8,3.9674199623352164,0.12377063627283943,0,0,0,1
CLAIM00004806,0,,张霞磊,13739418761,郑州市南山区解放路531号,6227346676662921,附属医院,49,女,服务业,西北,已婚,23,144120,翻滚事故,2023-02-12,春,日间,晴,6,SUV,212721,商业险-基本,11231,3,3,38388,0,567,15984,1,11413,3661,31625,1000,30625,4,4,0,0,0,1,1,22,2.726827530941145,0.14866891374147356,0,0,0,2
CLAIM00009153,0,,徐杰,15154147616,武汉市朝阳区珠江路892号,6227184842057200,人民医院,36,女,退休人员,华南,未婚,14,195214,侧面碰撞,2023-02-12,春,日间,冰雹,3,客车,98596,商业险-基本,3691,3,2,17564,0,5540,14884,1,6317,3104,29845,5000,24845,4,5,1,1,0,1,0,40,6.7312381468436735,0.3026999066899266,0,0,0,0
CLAIM00007512,0,,周静伟,18949186877,武汉市福田区文化路993号,6225167056066278,瑞金医院,34,男,技术工人,华北,未婚,10,213604,多 vehicle 事故,2023-11-16,冬,晚高峰,冰雹,5,新能源汽车,330305,交强险,17739,2,0,0,0,598,20600,0,0,7525,28723,2000,26723,4,3,1,1,1,1,0,58,1.5064547043238063,0.08695902272142414,0,0,0,0
CLAIM00008057,0,,胡洋,13642839573,武汉市和平区科技路805号,6217955581829564,附属医院,18,女,技术工人,东北,已婚,0,146437,翻滚事故,2023-04-20,夏,夜间,雪,5,SUV,50000,交强险,3128,3,2,26734,0,5032,1150,1,8834,0,15016,2000,13016,0,0,1,0,1,1,0,49,4.161125319693094,0.30032,0,0,0,1
CLAIM00004495,0,,李丽磊,15998125392,天津市和平区松花江路299号,6228290347579422,上海瑞金医院,67,男,企业高管,华南,未婚,42,91882,侧面碰撞,2023-09-29,秋,日间,雨,8,客车,171793,交强险,10131,1,2,15330,0,8556,1364,1,12887,0,22807,5000,17807,1,3,1,0,1,0,0,41,1.7576744645148554,0.13275861065351907,0,0,0,1
CLAIM00002633,0,,徐军,15837244796,长沙市和平区黄河路334号,6227975432069358,中医院,60,女,技术工人,华东,丧偶,36,154151,火灾,2023-01-05,春,晚高峰,冰雹,9,货车,232744,商业险-全险,18149,3,2,7372,0,1722,1198,0,0,4327,7247,5000,2247,0,0,1,1,0,1,0,39,0.12380847429610446,0.031137215137661982,0,0,0,0
CLAIM00008901,0,,周军,18962808692,南京市福田区文化路96号,6225889828543642,广州中山医院,25,女,教育工作者,西南,离异,5,198025,自然灾害,2023-06-09,夏,早高峰,雨,8,SUV,326451,商业险-基本,24454,3,1,11921,0,5172,6361,1,12287,6039,29859,500,29359,4,1,0,1,1,1,0,38,1.2005806820969984,0.09146548792927575,0,0,0,1
CLAIM00008624,0,,陈勇静,15140852969,杭州市鼓楼区科技路320号,6222518091167900,中医院,28,女,企业高管,西北,已婚,2,191007,自然灾害,2023-09-13,秋,晚高峰,雪,4,货车,225247,交强险,12893,1,0,0,0,2416,13388,0,0,3807,19611,1000,18611,7,1,0,0,1,1,1,30,1.4434964709532305,0.08706442261162191,0,0,0,2
CLAIM00007833,0,,王伟,13750735956,苏州市天河区珠江路155号,6222664826774131,湘雅医院,24,男,服务业,西南,离异,3,248474,其他,2023-05-27,夏,晚高峰,雪,5,客车,261794,商业险-全险,7974,1,1,11504,0,8563,6639,1,12630,619,28451,0,28451,3,3,0,0,1,1,1,34,3.5679709054426887,0.10867705142211051,0,0,0,2
CLAIM00004389,0,,王丽霞,15857301627,天津市鼓楼区松花江路25号,6225339616928418,瑞金医院,40,男,企业高管,西北,丧偶,12,108154,多 vehicle 事故,2023-11-15,冬,早高峰,晴,6,货车,53002,商业险-基本,1969,1,3,25128,0,4800,32665,0,0,1739,39204,500,38704,1,2,1,0,0,1,1,50,19.656678517013713,0.7396702011244859,0,1,0,2
CLAIM00000146,1,FRAUD_GROUP_030,杨秀英,13621402781,重庆市天河区长江路336号,6216537136082771,附属医院,23,女,医疗工作者,华南,离异,2,126392,行人事故,2023-10-25,冬,早高峰,雨,7,新能源汽车,291845,商业险-基本,14853,2,0,0,0,1941,28408,1,363,747,31459,2000,29459,5,4,1,1,1,1,1,37,1.983370362889652,0.10779352053315973,0,0,0,0
CLAIM00006468,0,,周明强,13633901450,西安市渝中区人民路892号,6225285480235422,人民医院,51,男,办公室职员,东北,未婚,26,264112,其他,2023-06-28,夏,早高峰,雾,4,轿车,173203,商业险-基本,7715,3,1,8284,0,4904,18730,0,0,3544,27178,1000,26178,1,5,1,1,1,1,1,43,3.3931302657161373,0.15691414121002523,0,0,0,0
CLAIM00002034,0,,赵杰秀英,13679755949,长沙市武侯区松花江路162号,6226702216573997,瑞金医院,32,女,退休人员,东北,丧偶,11,180455,行人事故,2023-08-31,秋,夜间,雪,3,客车,196762,商业险-全险,8120,3,1,8096,0,1901,34799,0,0,7375,44075,1000,43075,8,5,1,1,1,1,0,19,5.304802955665025,0.22400158567203016,0,0,0,0
CLAIM00009128,0,,马勇军,13815019181,成都市福田区珠江路424号,6228191951105360,华西医院,37,女,医疗工作者,华中,未婚,10,229015,侧面碰撞,2023-02-11,春,晚高峰,雪,3,轿车,154978,交强险,12318,3,0,0,0,8497,17313,0,0,4291,30101,1000,29101,0,0,1,0,0,0,1,35,2.3624776749472316,0.19422756778381448,0,0,0,1
CLAIM00001166,0,,孙丽静,13794673594,成都市福田区长江路244号,6222644859852284,人民医院,47,男,企业高管,华北,已婚,26,86145,翻滚事故,2023-08-06,秋,夜间,晴,2,轿车,144673,综合险,7621,2,1,13029,0,7745,14402,1,6627,5155,33929,500,33429,7,4,1,0,1,1,0,46,4.386432226741897,0.23452199097274543,0,0,1,2
CLAIM00002051,0,,孙娟,15194732817,杭州市和平区解放路668号,6227930770633953,第一人民医院,38,男,技术工人,西南,丧偶,9,30000,追尾事故,2023-01-27,春,早高峰,雪,1,新能源汽车,149669,商业险-全险,6508,3,1,3033,0,9238,12786,0,0,6527,28551,500,28051,1,4,1,1,1,1,0,27,4.310233558696988,0.19076094582044378,0,0,0,0
CLAIM00003761,0,,马芳军,15967804608,上海市福田区珠江路266号,6222890464581531,中医院,36,男,学生,东北,已婚,16,152885,追尾事故,2023-05-15,夏,晚高峰,雾,6,客车,286056,商业险-基本,18006,1,0,0,0,4161,0,0,0,8017,12178,1000,11178,0,0,1,0,0,1,0,19,0.6207930689770077,0.0425720837877898,0,0,0,1
CLAIM00004436,0,,陈平丽,13726773850,西安市鼓楼区科技路151号,6217617287735521,湘雅医院,23,男,技术工人,东北,丧偶,0,104730,侧面碰撞,2023-10-24,冬,日间,雾,6,货车,50000,商业险-全险,2841,2,2,17540,0,10798,0,1,9776,3175,23749,2000,21749,1,3,1,1,0,1,0,4,7.655403027103133,0.47498,0,0,0,0
CLAIM00003431,0,,黄娜,15088362696,长沙市西湖区人民路772号,6216323342465929,解放军总医院,40,女,办公室职员,西北,离异,18,352057,自然灾害,2023-08-06,秋,夜间,雾,6,货车,220963,商业险-基本,9145,2,1,7085,0,2030,23821,1,7104,3095,36050,5000,31050,5,0,1,1,1,0,1,50,3.395297977036632,0.1631494865656241,0,0,0,0
CLAIM00008191,0,,胡娜,15891381668,郑州市浦东新区文化路80号,6227490383191332,北京协和医院,31,女,其他,华南,已婚,5,255178,单 vehicle 事故,2023-02-23,春,日间,雪,0,摩托车,237328,综合险,16258,2,0,0,0,6532,15783,1,6748,6357,35420,2000,33420,0,0,0,1,0,0,1,11,2.0556033952515684,0.14924492685228882,0,0,0,1
CLAIM00008754,0,,刘勇,18822397390,天津市福田区中山路589号,6226190478555624,人民医院,35,男,技术工人,华东,已婚,14,116841,单 vehicle 事故,2023-01-07,春,夜间,冰雹,4,摩托车,169925,交强险,5858,2,0,0,0,2876,20794,0,0,1735,25405,2000,23405,6,0,1,0,1,1,1,27,3.995390918402185,0.14950713550095632,0,0,0,1
CLAIM00007070,0,,王芳超,15815903605,苏州市海淀区建设路821号,6222785530825861,同济医院,54,男,企业高管,华北,已婚,36,302728,翻滚事故,2023-11-30,冬,早高峰,冰雹,11,SUV,161312,综合险,3226,2,0,0,0,3798,15430,0,0,4067,23295,1000,22295,3,5,1,0,0,1,0,18,6.911035337879727,0.14440959135092243,0,0,0,1
CLAIM00004362,0,,朱秀英,13612821048,郑州市渝中区松花江路648号,6217760846531865,中医院,28,女,服务业,华东,丧偶,4,110270,单 vehicle 事故,2023-06-13,夏,夜间,雪,5,轿车,247414,商业险-基本,9557,3,1,9718,0,7371,12749,0,0,9257,29377,5000,24377,3,5,0,0,0,1,1,54,2.5506958250497016,0.11873620732860711,0,0,0,2
CLAIM00001772,0,,周洋霞,13944794017,长沙市和平区文化路406号,6225224599484094,中心医院,57,男,服务业,华中,离异,32,148298,翻滚事故,2023-11-01,冬,早高峰,雪,5,客车,199160,交强险,5859,3,3,13881,0,3790,13797,0,0,4210,21797,0,21797,5,0,1,0,1,0,1,2,3.720259429936849,0.10944466760393654,0,0,0,1
CLAIM00003512,0,,赵娟涛,13613752844,重庆市天河区建设路840号,6222517553058573,人民医院,41,男,服务业,华南,离异,20,175956,单 vehicle 事故,2023-10-23,冬,晚高峰,雪,4,SUV,216199,商业险-基本,10842,2,2,19590,0,7463,16806,0,0,59,24328,2000,22328,2,0,1,1,1,1,0,35,2.059398634938203,0.11252595987955541,0,0,0,0
CLAIM00000272,1,,孙丽,13647842631,天津市浦东新区珠江路122号,6226526336056282,广州中山医院,43,女,退休人员,西南,已婚,16,94040,多 vehicle 事故,2023-02-17,春,早高峰,雾,1,轿车,266536,商业险-基本,9152,1,0,0,0,6176,5136,0,0,4117,15429,5000,10429,4,3,0,1,0,1,0,16,1.1395323426573427,0.057887114686196235,0,0,0,1
CLAIM00008437,0,,马杰,18851119037,南京市和平区长江路968号,6222587121241510,第一人民医院,63,女,学生,华东,丧偶,40,127981,多 vehicle 事故,2023-02-25,春,早高峰,雾,2,货车,265259,综合险,8354,1,1,4937,0,2796,10985,0,0,0,13781,0,13781,6,1,1,0,1,1,1,46,1.6496289202777112,0.0519529968822924,0,0,0,1
CLAIM00002033,0,,王敏,15114375078,天津市海淀区长江路620号,6226528073868076,瑞金医院,50,女,学生,华南,已婚,27,30000,单 vehicle 事故,2023-03-18,春,夜间,冰雹,5,客车,371511,商业险-全险,7756,3,1,7236,0,0,16613,1,6819,9082,32514,0,32514,6,5,0,1,1,1,0,10,4.192109334708612,0.08751826998393049,0,0,0,1
CLAIM00009665,0,,赵霞伟,15059346864,深圳市浦东新区科技路609号,6225993537852429,中心医院,43,女,服务业,西南,丧偶,21,80398,单 vehicle 事故,2023-11-03,冬,日间,雨,2,轿车,154794,交强险,9945,2,1,4191,0,10372,20551,1,10993,5910,47826,1000,46826,8,1,1,0,1,0,0,38,4.708496732026144,0.3089654637776658,0,0,0,1
CLAIM00003811,0,,黄军,15980584949,苏州市西湖区长江路432号,6221920454169201,广州中山医院,55,男,办公室职员,东北,丧偶,31,170918,盗窃,2023-05-06,夏,早高峰,晴,3,轿车,107570,商业险-全险,6474,3,0,0,0,0,18069,0,0,3681,21750,5000,16750,1,3,0,1,1,1,1,10,2.5872721655854187,0.20219392023798458,0,0,0,1
CLAIM00004347,0,,马静强,13851035503,广州市浦东新区松花江路216号,6217971994666199,广州中山医院,37,男,办公室职员,西南,未婚,11,182826,侧面碰撞,2023-02-10,春,早高峰,冰雹,6,摩托车,396160,商业险-基本,13128,2,0,0,0,1859,9372,0,0,4592,15823,1000,14823,0,0,1,1,0,0,1,56,1.1291133455210238,0.03994093295638126,0,0,0,0
CLAIM00000546,1,,张涛娟,13988039113,成都市福田区长江路109号,6217532018197329,湘雅医院,30,女,学生,西北,丧偶,5,141679,自然灾害,2023-04-27,夏,夜间,雨,0,新能源汽车,174888,综合险,4986,3,0,0,0,15295,0,0,0,6557,21852,1000,20852,0,0,1,1,1,1,0,52,4.182109907741677,0.12494853849320708,0,0,0,0
CLAIM00003242,0,,李超芳,18869923790,成都市西湖区建设路412号,6217373614704471,宣武医院,75,男,退休人员,华南,离异,50,342062,翻滚事故,2023-02-12,春,晚高峰,晴,5,轿车,238362,商业险-全险,7746,3,0,0,0,3252,0,1,4665,8230,16147,500,15647,3,2,1,0,0,1,1,16,2.02001032791118,0.06774150242068785,0,0,1,2
CLAIM00008503,0,,马秀英涛,13788821939,成都市渝中区长江路42号,6227231563725820,湘雅医院,20,男,技术工人,西北,已婚,0,47624,单 vehicle 事故,2023-07-18,秋,日间,雪,7,摩托车,180017,综合险,13895,1,0,0,0,4235,9520,0,0,3254,17009,500,16509,0,0,1,1,0,0,1,50,1.1881252249010434,0.09448552081192332,0,0,0,0
CLAIM00009919,0,,王磊霞,15940544373,苏州市武侯区建设路570号,6225383521429824,上海瑞金医院,50,女,教育工作者,华南,离异,30,30000,侧面碰撞,2023-09-20,秋,晚高峰,雾,3,摩托车,313967,交强险,13804,1,5,48765,0,1526,19099,1,6619,6949,34193,2000,32193,17,0,1,0,0,0,1,41,2.332150101419878,0.10890635003041721,0,0,0,1
CLAIM00007565,0,,徐磊超,13989799201,天津市福田区建设路13号,6225517141139980,人民医院,40,男,教育工作者,东北,已婚,14,170725,单 vehicle 事故,2023-01-26,春,早高峰,雪,2,摩托车,168690,商业险-基本,5188,2,2,33538,0,6716,760,0,0,0,7476,500,6976,0,0,1,1,1,0,1,10,1.3446414803392444,0.04431797972612484,0,0,0,0
CLAIM00000921,0,,周平,15078157571,北京市海淀区建设路528号,6225617110051424,上海瑞金医院,18,女,自由职业,华北,已婚,0,243270,其他,2023-06-23,夏,夜间,雨,4,摩托车,138960,交强险,3328,1,0,0,0,9792,8354,0,0,1539,19685,0,19685,0,0,1,1,1,0,0,59,5.9149639423076925,0.1416594703511802,0,0,0,0
CLAIM00009119,0,,朱杰,13852037387,广州市西湖区松花江路839号,6225962595698950,中医院,38,男,服务业,华东,丧偶,13,242058,自然灾害,2023-04-27,夏,晚高峰,雾,7,SUV,171288,商业险-全险,13068,3,0,0,0,10474,23488,0,0,3889,37851,5000,32851,7,1,1,1,1,0,1,56,2.513850627486991,0.2209787025360796,0,0,0,0
CLAIM00006641,0,,胡艳艳,18984994521,郑州市和平区长江路257号,6228711623278621,上海瑞金医院,39,男,办公室职员,华东,离异,18,120361,单 vehicle 事故,2023-10-25,冬,夜间,晴,8,摩托车,233196,交强险,8593,3,1,14095,0,6019,20776,0,0,2712,29507,1000,28507,0,0,0,1,0,0,1,2,3.3174677062725473,0.12653304516372493,0,0,1,2
CLAIM00007695,0,,陈洋霞,13629232200,南京市福田区珠江路952号,6228468274053553,瑞金医院,34,女,学生,华南,丧偶,10,177766,行人事故,2023-09-27,秋,日间,雨,2,客车,250500,交强险,10286,3,2,13652,0,5682,11380,0,0,6020,23082,500,22582,0,0,1,0,0,1,1,12,2.1954112385767064,0.0921437125748503,0,0,0,1
CLAIM00008231,0,,徐超,15830382292,成都市鼓楼区文化路85号,6228755093077325,人民医院,42,女,自由职业,华南,未婚,22,35307,单 vehicle 事故,2023-03-16,春,夜间,冰雹,8,SUV,360042,交强险,17493,3,1,4917,0,6405,15366,0,0,3545,25316,500,24816,12,5,1,0,1,1,1,58,1.4186245926942205,0.07031401892001489,0,0,0,1
CLAIM00007127,0,,刘霞洋,15938383859,杭州市洪山区珠江路745号,6226527741142516,湘雅医院,34,男,退休人员,西南,已婚,16,232465,翻滚事故,2023-02-12,春,日间,雨,1,货车,93082,商业险-全险,1969,2,2,13062,0,8543,12609,1,15804,6330,43286,2000,41286,2,1,0,1,1,1,1,19,20.96800406297613,0.4650308330289422,0,0,0,1
CLAIM00004279,0,,刘明伟,15915994396,上海市南山区建设路213号,6222977625592280,解放军总医院,18,女,企业高管,华南,已婚,0,159638,行人事故,2023-09-16,秋,夜间,雨,2,货车,70984,综合险,3182,1,4,76024,0,3494,8935,0,0,1951,14380,2000,12380,8,2,1,0,1,0,0,4,3.890634820867379,0.2025808632931365,0,0,0,1
CLAIM00002984,0,,朱芳,18944139185,南京市渝中区松花江路492号,6216568329448630,华西医院,20,男,退休人员,西南,离异,7,139932,单 vehicle 事故,2023-05-10,夏,夜间,晴,2,货车,114499,商业险-基本,7326,3,0,0,0,6023,11732,0,0,8294,26049,500,25549,11,5,0,0,1,1,0,52,3.4874419874419873,0.22750417034209905,0,0,1,3
CLAIM00000131,1,FRAUD_GROUP_027,张涛伟,18927671312,杭州市渝中区长江路237号,6225314352913647,宣武医院,53,女,技术工人,华中,离异,32,30000,其他,2023-09-30,秋,早高峰,雨,5,SUV,243673,综合险,9730,3,3,20042,1,8428,62987,0,0,0,71415,0,71415,6,1,1,1,1,1,0,2,7.33967112024666,0.2930771977198951,0,0,0,1
CLAIM00007981,0,,李丽磊,13996079480,广州市天河区中山路844号,6217637371876830,华西医院,52,男,企业高管,华东,丧偶,30,222799,翻滚事故,2023-12-25,冬,夜间,冰雹,0,摩托车,285956,商业险-基本,22678,3,1,4321,0,6568,26030,0,0,9118,41716,500,41216,0,0,0,0,0,1,1,53,1.817444219066937,0.14588258333449902,0,0,0,2
CLAIM00002668,0,,陈杰静,13694786909,南京市鼓楼区长江路39号,6227667695691131,华西医院,23,女,教育工作者,西南,已婚,0,139341,追尾事故,2023-11-14,冬,日间,冰雹,3,摩托车,324314,交强险,18231,3,1,5345,0,6577,33394,1,6095,9730,55796,5000,50796,0,0,1,1,0,1,1,27,2.786243212111239,0.17204314337339738,0,0,0,0
CLAIM00007139,0,,赵勇军,13694091108,杭州市朝阳区人民路263号,6222593741098276,华西医院,36,女,学生,西北,未婚,18,120898,其他,2023-08-09,秋,晚高峰,雪,7,SUV,306480,综合险,21473,2,2,26686,0,2069,41597,1,7854,5280,56800,1000,55800,0,0,0,0,1,1,0,44,2.5986122106831835,0.1853302009919081,0,0,0,2
CLAIM00003224,0,,徐明伟,13627655995,西安市渝中区中山路291号,6225994057767012,中心医院,28,男,企业高管,华中,离异,3,198536,行人事故,2023-02-28,春,早高峰,雨,8,摩托车,255811,商业险-全险,10729,2,0,0,0,6884,8739,0,0,6800,22423,1000,21423,12,2,0,0,1,0,0,41,1.9967378134029266,0.08765455746625438,0,0,0,2
CLAIM00007694,0,,周磊秀英,15965735716,杭州市鼓楼区科技路953号,6227459585487837,中心医院,48,女,教育工作者,华中,丧偶,18,204717,侧面碰撞,2023-04-16,夏,夜间,冰雹,4,轿车,95801,交强险,3671,2,1,5336,0,4096,1421,0,0,5896,11413,500,10913,0,0,1,0,1,0,0,4,2.9727594660855354,0.11913236813811964,0,0,0,1
CLAIM00005393,0,,黄静,15963121128,重庆市天河区长江路425号,6227746478789637,中心医院,47,女,服务业,西北,未婚,28,318311,火灾,2023-01-17,春,日间,雨,4,摩托车,217942,商业险-全险,10815,2,0,0,0,769,5298,1,880,7394,14341,5000,9341,5,1,0,0,0,1,1,43,0.8637078132223763,0.0658019106000679,0,0,0,2
CLAIM00000615,1,,张勇,13927215907,深圳市渝中区中山路530号,6221894885523288,华西医院,34,女,自由职业,西北,已婚,16,81954,火灾,2023-11-06,冬,日间,雪,9,新能源汽车,343400,商业险-全险,11524,1,1,3566,0,24147,37986,0,0,0,62133,0,62133,6,4,0,1,1,0,0,48,5.39161749392572,0.180934769947583,0,0,0,1
CLAIM00009903,0,,吴静,13838036048,长沙市渝中区建设路869号,6226359972922751,中心医院,44,女,企业高管,华北,丧偶,24,174545,单 vehicle 事故,2023-03-01,春,晚高峰,晴,0,新能源汽车,203874,综合险,13157,1,0,0,0,6185,22186,1,4502,9193,42066,1000,41066,0,0,1,0,0,0,1,44,3.1212282435205596,0.20633332352335265,0,0,1,2
CLAIM00001467,0,,胡娟霞,15071638558,重庆市渝中区珠江路117号,6227144699131995,上海瑞金医院,36,男,服务业,华南,未婚,15,159405,追尾事故,2023-10-05,冬,日间,雾,0,摩托车,190376,综合险,11353,1,0,0,0,11260,7144,0,0,1100,19504,1000,18504,0,0,1,0,1,1,1,18,1.6298775654012156,0.10244988864142539,0,0,0,1
